t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
84.453,1023.82,3463.14,957.41,56.3,REFRACTORY,close,
84.500,850.49,3444.23,949.96,63.0,REFRACTORY,close,
84.536,924.03,3478.09,1036.42,100.3,REFRACTORY,close,
84.593,810.35,3374.42,1151.94,117.3,REFRACTORY,close,
84.629,939.06,3333.96,1315.49,139.5,REFRACTORY,close,
84.690,859.44,3162.80,1487.14,118.1,REFRACTORY,close,
84.727,1041.24,3119.92,1597.73,113.6,REFRACTORY,close,
84.781,971.00,2897.97,1710.89,92.4,REFRACTORY,close,
84.817,1061.92,2811.32,1530.20,79.8,REFRACTORY,close,
84.879,1006.81,2593.72,914.05,47.8,REFRACTORY,close,
84.927,946.37,2618.43,886.40,20.8,REFRACTORY,close,
84.975,899.65,2625.30,898.67,6.8,REFRACTORY,close,
85.023,877.92,2585.62,897.70,13.1,REFRACTORY,close,
85.058,941.51,2566.52,871.95,18.2,REFRACTORY,close,
85.105,763.70,2557.65,836.44,22.5,REFRACTORY,close,
85.155,934.94,2561.92,825.16,24.0,REFRACTORY,close,
85.192,751.56,2511.89,826.79,25.5,REFRACTORY,close,
85.238,915.75,2545.14,812.94,24.9,REFRACTORY,close,
85.285,843.98,2499.32,755.57,27.8,REFRACTORY,close,
85.346,950.36,2382.04,719.04,27.9,REFRACTORY,close,
85.381,911.72,2427.42,670.38,25.2,REFRACTORY,close,
85.434,890.36,2366.71,636.02,28.1,REFRACTORY,close,
85.482,921.80,2440.61,738.11,30.1,REFRACTORY,close,
85.529,834.20,2627.83,884.01,35.2,REFRACTORY,close,
85.575,899.76,2685.36,1120.38,35.1,REFRACTORY,close,
85.624,755.42,2969.85,1132.18,32.0,REFRACTORY,close,
85.661,895.66,2988.45,1066.69,32.3,REFRACTORY,close,
85.714,682.87,3023.51,971.83,31.5,REFRACTORY,close,
85.761,856.92,3143.88,917.08,31.9,REFRACTORY,close,
85.808,668.85,3314.04,847.35,35.0,REFRACTORY,close,
85.857,819.87,3616.06,743.91,31.7,REFRACTORY,close,
85.894,777.15,3915.83,646.95,29.0,REFRACTORY,close,
85.953,794.06,3916.81,593.07,26.6,REFRACTORY,close,
85.989,797.82,3917.76,609.79,25.8,REFRACTORY,close,
86.044,704.64,3947.17,631.91,24.0,REFRACTORY,close,
86.092,785.50,3951.34,650.13,22.8,REFRACTORY,close,
86.137,653.40,3951.60,650.90,22.7,REFRACTORY,close,
86.186,749.71,3949.67,641.27,20.4,REFRACTORY,close,
86.231,629.19,3937.02,636.54,18.9,REFRACTORY,close,
86.281,722.02,3935.44,628.91,15.5,REFRACTORY,close,
86.328,592.17,3940.40,623.21,16.1,REFRACTORY,close,
86.363,690.92,3937.64,632.29,18.0,IDLE,close,
86.417,773.68,3483.30,912.89,157.9,PULSE,close,
86.465,769.68,2852.55,1183.47,170.1,PULSE,close,
86.515,810.49,2160.75,1340.22,86.0,PULSE,close,
86.561,711.16,2241.58,1448.91,106.4,PULSE,close,
86.609,719.52,2336.11,1636.92,119.1,PULSE,close,
86.659,782.25,2363.08,1737.07,112.7,PULSE,close,
86.693,749.30,2341.91,1544.52,97.4,PULSE,close,
86.747,843.87,1968.44,946.86,62.0,PULSE,close,
86.795,742.25,1907.59,652.55,29.1,PULSE,close,
86.833,814.45,1946.27,678.94,10.7,REFRACTORY,open,open
86.888,705.06,1925.86,689.97,11.2,REFRACTORY,open,
86.937,761.67,1862.33,644.68,20.2,REFRACTORY,open,
86.986,669.39,1831.07,594.48,24.8,REFRACTORY,open,
87.021,712.58,1807.32,614.85,24.5,REFRACTORY,open,
87.075,663.35,1804.19,620.70,24.0,REFRACTORY,open,
87.122,693.92,1815.03,545.11,23.9,REFRACTORY,open,
87.171,679.79,1804.25,530.19,21.0,REFRACTORY,open,
87.227,682.21,1775.02,557.31,21.1,REFRACTORY,open,
87.268,705.51,1827.45,540.87,17.1,REFRACTORY,open,
87.306,628.35,1798.50,601.92,17.2,REFRACTORY,open,
87.357,727.18,1832.56,645.27,14.7,REFRACTORY,open,
87.403,636.78,2552.53,1126.66,13.6,REFRACTORY,open,
87.445,733.91,2927.63,957.92,12.1,REFRACTORY,open,
87.498,660.72,2827.86,923.72,12.3,REFRACTORY,open,
87.536,741.79,3008.16,1038.04,12.7,REFRACTORY,open,
87.591,704.16,3136.65,967.99,11.8,REFRACTORY,open,
87.630,714.64,3158.03,896.65,12.2,REFRACTORY,open,
87.684,763.88,3337.52,790.17,11.9,REFRACTORY,open,
87.732,738.72,3632.98,705.72,9.4,REFRACTORY,open,
87.869,908.10,4114.10,686.46,17.0,REFRACTORY,open,
87.922,778.76,4149.38,737.14,20.1,REFRACTORY,open,
87.977,942.62,4170.67,771.12,20.8,REFRACTORY,open,
88.017,810.04,4174.06,763.26,20.5,REFRACTORY,open,
88.071,959.66,4189.21,775.35,20.2,REFRACTORY,open,
88.111,813.52,4220.42,768.22,16.1,REFRACTORY,open,
88.162,919.50,4234.21,767.48,12.7,REFRACTORY,open,
88.201,906.78,4240.18,781.61,6.8,REFRACTORY,open,
88.253,871.72,4253.54,789.15,4.0,REFRACTORY,open,
88.307,844.43,4245.09,782.02,9.7,REFRACTORY,open,
88.346,797.87,4221.07,780.99,13.6,REFRACTORY,open,
88.382,847.42,4186.62,737.76,19.5,REFRACTORY,open,
88.435,697.48,4066.07,739.94,27.4,REFRACTORY,open,
88.485,807.81,3936.30,754.09,32.2,REFRACTORY,open,
88.522,682.48,3842.69,769.22,36.8,REFRACTORY,open,
88.572,775.84,3794.42,787.47,38.2,REFRACTORY,open,
88.619,618.61,3787.08,760.58,35.5,REFRACTORY,open,
88.669,690.69,3787.84,722.31,32.9,REFRACTORY,open,
88.711,574.16,3802.10,676.13,29.2,REFRACTORY,open,
88.757,564.29,3818.21,643.40,24.2,REFRACTORY,open,
88.809,523.66,3843.87,648.81,15.5,REFRACTORY,open,
88.854,434.98,3848.47,646.95,11.1,REFRACTORY,open,
88.907,493.44,3885.32,656.32,5.0,REFRACTORY,open,
88.944,376.21,3886.20,649.81,6.8,REFRACTORY,open,
88.997,500.70,3833.34,620.77,15.2,REFRACTORY,open,
89.034,349.11,3810.17,577.84,21.6,REFRACTORY,open,
89.088,525.55,3772.86,560.72,29.2,REFRACTORY,open,
89.139,374.87,3750.21,549.95,28.9,REFRACTORY,open,
89.182,511.99,3744.13,524.03,27.3,REFRACTORY,open,
89.228,441.18,3759.17,511.88,24.3,REFRACTORY,open,
89.276,487.42,3773.29,506.43,21.6,REFRACTORY,open,
89.326,490.46,3797.60,518.45,15.2,REFRACTORY,open,
89.369,457.57,3867.41,568.28,11.4,REFRACTORY,open,
89.415,552.16,3890.89,612.15,8.7,REFRACTORY,open,
89.466,461.86,3945.68,656.13,5.6,REFRACTORY,open,
89.509,593.78,4014.68,692.09,4.9,REFRACTORY,open,
89.555,466.12,4101.16,731.46,4.6,IDLE,open,
89.602,618.73,4177.34,754.05,3.7,IDLE,open,
89.652,459.57,4186.96,773.59,3.7,IDLE,open,
89.696,621.28,4161.79,775.84,5.0,IDLE,open,
89.743,501.90,4152.24,764.24,4.3,IDLE,open,
89.793,604.26,4145.58,755.58,3.3,IDLE,open,
89.837,531.64,4152.18,749.58,4.4,IDLE,open,
89.884,549.76,4158.55,744.03,7.9,IDLE,open,
89.929,554.75,4155.19,725.64,10.7,IDLE,open,
89.981,503.86,4145.55,746.64,12.7,IDLE,open,
90.025,558.48,4194.06,788.21,12.1,IDLE,open,
90.076,472.43,4229.30,834.10,12.8,IDLE,open,
90.123,566.91,4227.97,832.92,13.8,IDLE,open,
90.166,434.15,4254.94,836.64,14.1,IDLE,open,
90.211,591.27,4304.96,837.35,16.4,IDLE,open,
90.256,385.85,4054.72,712.94,23.2,IDLE,open,
90.311,1008.15,3952.92,1296.44,361.1,PULSE,open,
90.354,658.31,3782.15,1762.10,313.7,PULSE,open,
90.403,1083.03,2507.85,1971.78,129.2,PULSE,open,
90.442,977.66,2229.06,2066.04,121.7,PULSE,open,
90.496,812.58,1781.07,1139.51,26.3,PULSE,open,
90.541,989.14,1821.52,1286.36,115.1,PULSE,open,
90.586,870.11,2011.96,1527.17,187.2,PULSE,open,
90.638,1152.52,2254.07,1824.02,207.4,PULSE,open,
90.675,892.30,2527.86,2068.39,221.7,PULSE,open,
90.729,1233.05,2430.94,2331.07,193.0,PULSE,open,
90.780,912.84,1749.95,2212.43,134.1,PULSE,open,
90.822,1202.03,1167.10,1639.61,93.8,PULSE,open,
90.869,980.96,765.07,1075.46,59.1,PULSE,open,
90.919,1158.27,777.31,927.63,26.6,PULSE,open,
90.967,1032.44,833.63,939.35,9.7,REFRACTORY,open,
91.010,1088.15,988.54,958.43,17.3,REFRACTORY,open,
91.058,1146.79,887.31,838.33,28.2,REFRACTORY,open,
91.110,1035.28,846.30,781.73,37.8,REFRACTORY,open,
91.145,1243.73,714.16,764.06,41.4,REFRACTORY,open,
91.197,951.08,750.29,763.08,39.8,REFRACTORY,open,
91.245,1259.17,842.04,809.77,39.2,REFRACTORY,open,
91.295,941.93,2492.36,2010.35,37.6,REFRACTORY,open,
91.331,1206.76,2232.59,1576.56,34.7,REFRACTORY,open,
91.387,948.64,1898.56,1102.11,35.4,REFRACTORY,open,
91.437,1231.08,1710.52,881.40,36.0,REFRACTORY,open,
91.472,1127.92,1541.44,789.48,38.4,REFRACTORY,open,
91.524,1122.75,2005.85,1351.00,45.3,REFRACTORY,open,
91.572,1174.51,2547.83,1796.56,53.3,REFRACTORY,open,
91.621,1101.07,2733.04,1726.26,68.8,REFRACTORY,open,
91.664,1286.68,2938.21,1605.62,80.8,REFRACTORY,open,
91.710,1064.86,3037.81,1543.29,92.6,REFRACTORY,open,
91.761,1411.68,3028.44,1470.71,99.3,REFRACTORY,open,
91.804,1134.26,3303.68,1389.62,101.8,REFRACTORY,open,
91.861,1485.68,3443.94,1342.15,97.5,REFRACTORY,open,
91.905,1193.19,3345.45,1341.68,94.5,REFRACTORY,open,
91.950,1510.91,3293.10,1369.27,89.8,REFRACTORY,open,
91.992,1301.36,3296.74,1445.39,88.0,REFRACTORY,open,
92.038,1433.68,3311.47,1532.57,82.6,REFRACTORY,open,
92.089,1418.10,3326.41,1617.61,79.9,REFRACTORY,open,
92.131,1397.47,3267.51,1451.00,71.4,REFRACTORY,open,
92.178,1543.84,3195.71,1317.30,63.1,REFRACTORY,open,
92.225,1320.47,3095.97,1151.08,55.4,REFRACTORY,open,
92.275,1613.31,3036.17,1014.73,48.5,REFRACTORY,open,
92.319,1316.25,3009.48,842.70,37.6,REFRACTORY,open,
92.366,1510.16,3008.60,706.75,22.0,REFRACTORY,open,
92.417,1149.97,3015.65,703.56,8.3,REFRACTORY,open,
92.460,1478.35,3009.54,718.20,13.8,REFRACTORY,open,
92.506,1150.30,2947.94,711.79,29.7,REFRACTORY,open,
92.553,1305.33,2933.20,799.87,41.7,REFRACTORY,open,
92.604,1175.28,2977.66,944.60,48.1,REFRACTORY,open,
92.647,1209.61,3018.83,1049.56,48.2,REFRACTORY,open,
92.694,1296.53,3088.67,1167.50,47.6,REFRACTORY,open,
92.748,1168.00,3151.17,1128.31,38.2,REFRACTORY,open,
92.859,1272.75,3291.07,883.75,13.0,REFRACTORY,open,
92.898,1304.63,3345.46,871.27,8.0,REFRACTORY,open,
92.934,1064.83,3421.39,849.63,5.4,REFRACTORY,open,
92.976,1398.29,3485.85,841.19,5.7,REFRACTORY,open,
93.020,1052.10,3576.33,827.84,6.5,REFRACTORY,open,
93.068,1327.86,3642.27,809.91,5.6,REFRACTORY,open,
93.114,1128.29,3718.86,779.20,6.7,IDLE,open,
93.162,1171.04,3834.96,760.50,6.2,IDLE,open,
93.208,1199.67,3819.65,747.69,6.4,IDLE,open,
93.256,1079.31,3754.13,733.47,6.1,IDLE,open,
93.303,1257.40,3697.01,674.71,6.3,IDLE,open,
93.348,1013.40,3679.86,629.87,5.5,IDLE,open,
93.396,1307.68,3684.06,610.68,6.5,IDLE,open,
93.441,979.69,3672.60,606.71,9.7,IDLE,open,
93.489,1311.42,3715.31,655.52,13.1,IDLE,open,
93.536,948.71,3731.22,683.82,21.9,IDLE,open,
93.582,1247.83,3716.22,732.15,30.2,IDLE,open,
93.631,956.14,3738.49,756.45,33.3,IDLE,open,
93.677,1168.09,3722.98,768.29,38.4,IDLE,open,
93.725,1071.97,3732.39,796.68,45.8,PULSE,open,
93.769,1060.28,3672.15,781.47,47.0,PULSE,open,
93.833,1070.20,3552.90,783.16,53.9,PULSE,open,
93.871,1114.59,3506.94,807.51,60.7,PULSE,open,
93.924,1210.24,3467.47,861.32,68.2,PULSE,open,
93.962,1073.41,3451.22,898.20,71.8,PULSE,open,
94.020,1336.49,3422.32,968.92,77.5,PULSE,open,
94.056,1111.81,3412.49,1012.10,77.5,PULSE,open,
94.110,1484.28,3418.95,1076.70,80.3,PULSE,open,
94.148,1152.56,3417.17,1114.55,81.7,PULSE,open,
94.204,1554.13,3408.55,1170.81,82.3,PULSE,open,
94.243,1275.30,3388.76,1196.59,80.8,PULSE,open,
94.298,1615.39,3372.74,1228.17,79.9,PULSE,open,
94.335,1506.76,3363.12,1247.21,79.8,PULSE,open,
94.394,1211.15,3349.34,1273.35,78.8,PULSE,open,
94.432,1283.74,3327.99,1290.10,76.3,PULSE,open,
94.485,1155.01,3321.16,1334.26,72.8,PULSE,open,
94.523,1230.03,3310.67,1366.88,68.0,PULSE,open,
94.579,1202.66,3308.09,1372.56,65.9,PULSE,open,
94.615,1172.41,3251.61,1278.93,62.6,PULSE,open,
94.671,1100.03,3202.63,1236.02,56.1,PULSE,open,
94.710,1015.61,3180.22,1199.94,54.1,PULSE,open,
94.762,917.74,3178.23,1119.79,48.8,PULSE,open,
94.812,849.85,3204.25,1018.32,39.7,PULSE,open,
94.852,804.05,3234.86,1016.93,36.4,PULSE,open,
94.905,786.45,3272.37,996.71,29.5,PULSE,open,
94.946,1065.34,3570.51,1346.93,237.9,PULSE,open,
94.999,1057.21,4118.29,1970.87,343.0,PULSE,open,
95.039,1102.08,2773.20,2199.65,173.0,PULSE,open,
95.091,1207.01,2478.96,2298.78,75.2,PULSE,open,
95.129,1161.45,2337.31,2255.36,68.5,PULSE,open,
95.185,1367.13,2464.46,2321.59,155.4,PULSE,open,
95.224,1345.41,2767.43,2665.04,225.4,PULSE,open,
95.279,1560.98,3086.68,2970.46,240.1,PULSE,open,
95.327,1562.75,3427.15,3301.75,257.1,PULSE,open,
95.368,1715.39,3119.88,3447.67,233.0,PULSE,open,
95.418,1691.48,2314.01,3569.53,170.5,PULSE,open,
95.466,1815.32,1685.03,2514.23,111.4,PULSE,open,
95.507,1881.06,1349.91,1805.30,72.0,PULSE,open,
95.561,1748.90,1033.96,1460.21,35.2,PULSE,open,
95.600,1803.79,883.59,1382.39,11.5,REFRACTORY,open,
95.654,1532.87,858.50,1192.10,15.8,REFRACTORY,open,
95.691,1688.28,816.94,1218.47,26.1,REFRACTORY,open,
95.745,1482.13,753.90,1093.03,38.6,REFRACTORY,open,
95.794,1628.34,729.75,1053.47,46.2,REFRACTORY,open,
95.833,1435.88,728.45,884.59,49.2,REFRACTORY,open,
95.887,1564.24,743.45,939.01,52.0,REFRACTORY,open,
95.929,1458.15,1595.85,2206.23,52.3,REFRACTORY,open,
95.981,1522.71,2013.80,1713.07,53.3,REFRACTORY,open,
96.027,1444.53,1658.07,1337.13,48.3,REFRACTORY,open,
96.073,1399.44,1619.71,1268.21,46.8,REFRACTORY,open,
96.122,1463.05,1655.50,1292.69,45.5,REFRACTORY,open,
96.173,1310.68,2210.36,1821.90,45.2,REFRACTORY,open,
96.210,1444.15,2804.64,2151.40,45.8,REFRACTORY,open,
96.261,1229.13,2942.76,1996.99,49.0,REFRACTORY,open,
96.309,1387.37,3045.63,1794.75,54.6,REFRACTORY,open,
96.356,1231.96,2981.26,1490.50,61.6,REFRACTORY,open,
96.401,1401.09,2904.58,1289.07,70.3,REFRACTORY,open,
96.450,1276.25,3010.37,1170.69,79.1,REFRACTORY,open,
96.495,1466.93,3421.08,1124.56,92.0,REFRACTORY,open,
96.542,1428.28,3329.77,1134.23,98.7,REFRACTORY,open,
96.589,1518.86,3300.85,1201.17,102.2,REFRACTORY,open,
96.638,1492.82,3315.14,1331.85,102.1,REFRACTORY,open,
96.675,1374.12,3337.25,1436.91,101.9,REFRACTORY,open,
96.731,1595.75,3353.70,1595.46,98.6,REFRACTORY,open,
96.780,1398.16,3346.78,1674.78,95.4,REFRACTORY,open,
96.824,1609.85,3318.20,1741.19,90.3,REFRACTORY,open,
96.873,1431.03,3265.36,1780.28,82.9,REFRACTORY,open,
96.914,1604.23,3221.19,1673.88,76.2,REFRACTORY,open,
96.966,1469.23,3181.70,1464.49,67.0,REFRACTORY,open,
97.014,1641.52,3120.11,1341.85,62.3,REFRACTORY,open,
97.060,1516.66,3058.20,1231.77,57.7,REFRACTORY,open,
97.109,1673.22,3005.31,1161.85,56.1,REFRACTORY,open,
97.145,1713.08,2977.87,1091.99,51.2,REFRACTORY,open,
97.202,1684.22,2965.69,950.85,42.1,REFRACTORY,open,
97.242,1737.30,2969.03,936.97,39.6,REFRACTORY,open,
97.296,1442.24,2996.24,906.29,32.3,REFRACTORY,open,
97.355,1378.99,3045.58,874.35,21.4,REFRACTORY,open,
97.399,1249.14,3106.19,935.86,9.8,REFRACTORY,open,
97.439,1401.49,3162.75,993.58,4.9,REFRACTORY,open,
97.480,1234.76,3255.99,1099.09,3.5,REFRACTORY,open,
97.522,1371.28,3292.47,1139.08,11.3,REFRACTORY,open,
97.573,1267.53,3282.23,1117.63,16.2,REFRACTORY,open,
97.622,1396.48,3232.33,1077.23,27.1,REFRACTORY,open,
97.662,1418.53,3220.05,1054.51,32.0,REFRACTORY,open,
97.711,1461.79,3216.88,1009.97,33.5,REFRACTORY,open,
97.835,1646.72,3280.01,941.06,39.6,REFRACTORY,open,
97.881,1509.68,3334.52,922.62,40.0,REFRACTORY,open,
97.929,1622.34,3411.03,916.50,41.8,REFRACTORY,open,
97.975,1514.21,3508.38,920.87,41.2,REFRACTORY,open,
98.026,1591.31,3540.77,929.00,39.7,REFRACTORY,open,
98.067,1602.54,3584.18,940.50,40.4,REFRACTORY,open,
98.115,1482.79,3634.04,926.04,40.8,REFRACTORY,open,
98.164,1586.01,3746.18,889.18,37.7,REFRACTORY,open,
98.210,1415.66,3820.12,792.15,34.0,REFRACTORY,open,
98.270,1536.53,3768.71,682.75,30.6,REFRACTORY,open,
98.312,1383.27,3719.78,646.12,32.5,REFRACTORY,open,
98.353,1497.38,3702.05,619.91,33.0,REFRACTORY,open,
98.395,1362.56,3701.03,611.86,33.2,REFRACTORY,open,
98.459,1463.74,3693.35,623.96,34.9,REFRACTORY,open,
98.497,1331.86,3666.12,651.47,39.3,REFRACTORY,open,
98.536,1429.69,3656.66,686.82,45.1,REFRACTORY,open,
98.598,1331.91,3678.68,791.62,49.8,REFRACTORY,open,
98.638,1415.00,3693.39,853.88,51.7,REFRACTORY,open,
98.679,1428.55,3698.17,889.86,53.9,REFRACTORY,open,
98.736,1407.37,3722.65,961.82,55.5,REFRACTORY,open,
98.775,1454.70,3724.70,975.79,54.7,REFRACTORY,open,
98.817,1339.62,3721.66,995.79,56.9,REFRACTORY,open,
98.877,1465.57,3733.62,1019.12,56.1,REFRACTORY,open,
98.915,1427.14,3746.77,1018.34,54.3,REFRACTORY,open,
98.971,1560.66,3720.91,975.82,51.2,REFRACTORY,open,
99.012,1381.41,3703.66,935.37,47.4,REFRACTORY,open,
99.064,1251.07,3668.46,907.28,44.9,REFRACTORY,open,
99.105,1238.57,3632.42,892.97,44.8,REFRACTORY,open,
99.159,1199.28,3599.37,776.38,36.6,REFRACTORY,open,
99.197,1201.60,3580.60,766.74,36.6,REFRACTORY,open,
99.250,1114.21,3562.83,722.75,31.8,REFRACTORY,open,
99.287,1041.70,3550.71,724.02,32.2,REFRACTORY,open,
99.343,901.65,3543.37,663.19,24.4,REFRACTORY,open,
99.381,831.80,3553.38,658.41,22.9,REFRACTORY,open,
99.442,668.36,3567.07,660.82,17.3,REFRACTORY,open,
99.481,608.60,3591.27,674.95,15.7,REFRACTORY,open,
99.532,581.83,3630.70,717.73,14.6,REFRACTORY,open,
99.589,509.14,3676.16,740.83,10.5,REFRACTORY,open,
99.628,539.55,3706.23,761.98,9.5,REFRACTORY,open,
99.663,556.70,3722.29,765.75,8.9,IDLE,open,
99.717,603.55,3733.42,785.05,6.3,IDLE,open,
99.770,673.06,3740.97,800.50,5.6,IDLE,open,
99.804,692.79,3762.18,828.07,3.5,IDLE,open,
99.860,680.54,3795.89,838.69,2.7,IDLE,open,
99.896,719.37,3726.72,880.71,32.9,IDLE,open,
99.952,1127.33,4169.12,1749.21,485.0,PULSE,open,
100.006,893.68,3767.51,2217.70,240.5,PULSE,open,
100.043,1241.29,3119.20,2345.17,159.9,PULSE,open,
100.095,868.45,1953.67,1662.82,39.4,PULSE,open,
100.134,1184.76,2007.06,1598.52,48.3,PULSE,open,
100.187,1085.90,2202.20,1795.89,180.9,PULSE,open,
100.224,1301.45,2429.67,2024.38,207.6,PULSE,open,
100.280,1479.54,2795.34,2433.11,266.1,PULSE,open,
100.318,1411.51,3019.14,2755.98,279.2,PULSE,open,
100.373,1752.18,2558.06,3173.45,227.7,PULSE,open,
100.412,1475.82,1902.84,3296.20,177.0,PULSE,open,
100.469,1820.93,1359.12,2483.41,119.6,PULSE,open,
100.506,1478.06,1090.73,2035.63,92.1,PULSE,open,
100.564,1824.03,725.32,1495.60,47.6,PULSE,open,
100.602,1459.39,787.07,1464.40,26.3,PULSE,open,
100.657,1763.38,766.94,1500.41,8.7,REFRACTORY,close,close
100.696,1492.12,813.67,1494.34,10.6,REFRACTORY,close,
100.756,1643.42,711.48,1395.20,21.6,REFRACTORY,close,
100.794,1434.73,723.50,1383.76,27.3,REFRACTORY,close,
100.832,1298.32,669.09,1328.94,26.1,REFRACTORY,close,
100.895,1391.32,1012.93,1684.45,26.7,REFRACTORY,close,
100.933,1246.44,2123.25,2570.00,26.7,REFRACTORY,close,
100.975,1527.63,1859.95,1857.72,26.3,REFRACTORY,close,
101.033,1183.18,1617.36,1336.63,29.2,REFRACTORY,close,
101.071,1503.45,1397.40,1081.62,30.9,REFRACTORY,close,
101.127,1133.25,1645.05,1317.81,44.7,REFRACTORY,close,
101.166,1472.81,2088.85,2012.08,52.9,REFRACTORY,close,
101.223,1145.97,2449.95,2158.71,72.7,REFRACTORY,close,
101.262,1437.41,2958.23,2086.35,89.0,REFRACTORY,close,
101.304,1358.83,3064.45,2006.36,106.9,REFRACTORY,close,
101.361,1410.92,3189.62,1890.01,127.8,REFRACTORY,close,
101.398,1519.10,3295.46,1844.01,139.8,REFRACTORY,close,
101.453,1439.78,3482.44,1871.12,148.8,REFRACTORY,close,
101.493,1703.81,3510.54,1917.12,152.4,REFRACTORY,close,
101.549,1500.07,3367.90,1980.67,153.5,REFRACTORY,close,
101.592,1874.73,3274.46,2076.19,150.4,REFRACTORY,close,
101.630,1619.76,3246.44,2183.14,149.1,REFRACTORY,close,
101.689,2041.19,3172.12,2366.21,142.5,REFRACTORY,close,
101.727,1754.79,3164.31,2495.32,139.0,REFRACTORY,close,
101.786,2122.14,3082.82,2396.89,131.1,REFRACTORY,close,
101.825,1875.29,3060.28,2383.66,129.3,REFRACTORY,close,
101.865,2002.84,3050.18,2384.71,131.8,REFRACTORY,close,
101.920,2058.20,3036.09,2390.23,132.7,REFRACTORY,close,
101.961,2001.17,3009.51,2251.24,125.3,REFRACTORY,close,
102.016,2199.49,2981.58,2119.53,118.0,REFRACTORY,close,
102.056,2020.84,2930.36,1935.52,110.1,REFRACTORY,close,
102.108,2322.81,2806.56,1692.28,94.0,REFRACTORY,close,
102.147,2054.63,2748.32,1562.11,84.7,REFRACTORY,close,
102.201,2424.71,2672.41,1371.30,66.7,REFRACTORY,close,
102.240,2073.52,2658.85,1237.36,53.2,REFRACTORY,close,
102.291,2372.49,2782.95,1216.56,36.2,REFRACTORY,close,
102.340,2010.96,2931.80,1379.63,17.7,REFRACTORY,close,
102.379,2140.53,3044.56,1515.07,6.8,REFRACTORY,close,
102.433,2072.41,3066.98,1534.27,8.8,REFRACTORY,close,
102.472,2041.32,3040.87,1463.04,19.7,REFRACTORY,close,
102.529,2116.69,2987.69,1358.18,36.1,REFRACTORY,close,
102.572,1992.24,2937.32,1351.88,48.8,REFRACTORY,close,
102.621,2255.35,2911.24,1342.62,57.2,REFRACTORY,close,
102.661,1957.52,2895.65,1348.91,60.0,REFRACTORY,close,
102.719,2282.56,2890.22,1360.02,62.9,REFRACTORY,close,
102.819,2298.65,2893.20,1433.00,60.1,REFRACTORY,close,
102.870,1960.19,2917.67,1471.57,58.1,REFRACTORY,close,
102.917,2303.18,2928.99,1483.09,58.2,REFRACTORY,close,
102.955,1960.77,2937.00,1398.04,55.7,REFRACTORY,close,
103.011,2303.18,2976.03,1237.93,50.8,REFRACTORY,close,
103.056,1959.75,3061.41,1101.23,45.5,REFRACTORY,close,
103.105,2204.93,3167.56,1023.89,44.8,REFRACTORY,close,
103.155,1972.96,3323.72,959.93,46.3,REFRACTORY,close,
103.192,2049.43,3443.11,937.44,46.5,REFRACTORY,close,
103.244,2065.97,3343.51,838.98,46.9,REFRACTORY,close,
103.292,2015.12,3289.57,781.66,48.7,REFRACTORY,close,
103.341,2148.31,3260.55,761.30,52.1,REFRACTORY,close,
103.382,1929.86,3255.40,771.93,54.3,REFRACTORY,close,
103.434,2283.79,3246.85,820.34,58.0,REFRACTORY,close,
103.473,1937.08,3304.58,922.99,61.2,REFRACTORY,close,
103.525,2334.38,3373.21,1064.36,63.6,REFRACTORY,close,
103.574,1973.20,3451.16,1185.14,67.0,REFRACTORY,close,
103.622,2337.46,3487.71,1236.89,68.4,REFRACTORY,close,
103.660,2133.17,3524.45,1283.15,72.2,REFRACTORY,close,
103.714,2301.41,3545.48,1306.66,68.7,REFRACTORY,close,
103.761,2193.68,3530.90,1318.91,70.4,REFRACTORY,close,
103.811,2306.76,3516.64,1329.68,68.7,REFRACTORY,close,
103.855,2308.78,3517.41,1335.60,67.2,REFRACTORY,close,
103.901,2190.60,3515.70,1332.55,67.9,REFRACTORY,close,
103.951,2422.24,3466.86,1220.45,61.7,REFRACTORY,close,
103.989,2125.61,3433.74,1176.53,59.4,REFRACTORY,close,
104.044,2087.85,3392.95,1141.96,56.7,REFRACTORY,close,
104.091,1959.89,3367.03,1125.19,56.0,REFRACTORY,close,
104.130,1986.61,3357.68,1116.06,54.4,REFRACTORY,close,
104.184,2025.92,3346.45,1035.19,48.9,REFRACTORY,close,
104.222,1965.03,3341.00,998.13,44.4,REFRACTORY,close,
104.279,1856.48,3349.97,953.57,41.6,REFRACTORY,close,
104.325,1680.03,3364.04,919.81,36.4,REFRACTORY,close,
104.371,1491.29,3393.41,884.02,32.1,REFRACTORY,close,
104.418,1359.28,3411.69,878.07,30.7,REFRACTORY,close,
104.469,1192.79,3433.27,834.98,27.0,REFRACTORY,close,
104.506,1076.54,3447.80,827.03,21.6,REFRACTORY,close,
104.556,1015.13,3476.68,842.27,19.2,REFRACTORY,close,
104.604,980.45,3496.56,846.79,15.7,REFRACTORY,close,
104.652,925.79,3534.47,846.04,12.5,REFRACTORY,close,
104.698,975.01,3565.56,844.02,7.4,REFRACTORY,close,
104.744,964.96,3604.89,855.12,6.8,REFRACTORY,close,
104.795,1010.00,3637.75,860.76,5.8,IDLE,close,
104.832,990.75,3650.44,857.16,7.2,IDLE,close,
104.885,1006.43,3666.63,850.17,6.2,IDLE,close,
104.926,990.78,3714.77,846.96,7.2,IDLE,close,
104.980,995.28,3747.14,851.21,6.6,IDLE,close,
